code,name,pcode
P117-700060000-0154,고기마트愛 한우사골곰국 (냉동),17700.0
P117-700060000-0155,고기폭탄 육개장,17700.0
P117-700060000-0124,참스토리육개장,17700.0
P117-700060000-0125,찹쌀 반계탕,17700.0
P117-700060000-0126,청안식탁 이북식 닭개장,17700.0
P117-700060000-0127,콩나물 황태해장국,17700.0
P117-700060000-0128,특도가니탕,17700.0
P117-700060000-0129,푹고은 도가니탕,17700.0
P117-700060000-0130,푹고은 사골설렁탕,17700.0
P117-700060000-0131,핑크테이블 전통갈비탕,17700.0
P117-700060000-0132,하림이닭 삼계탕,17700.0
P117-700060000-0133,하림이닭 자연실록 삼계탕,17700.0
P117-700060000-0134,한끼뚝딱 우리아이 순살 갈비탕,17700.0
P117-700060000-0135,한명숙의 한뿌리 우족탕,17700.0
P117-700060000-0136,한우가마솥도가니탕,17700.0
P117-700060000-0137,한우가마솥우족탕,17700.0
P117-700060000-0138,한우사골곰탕,17700.0
P117-700060000-0139,한인한식 육개장,17700.0
P117-700060000-0106,지리산순한한우고기곰탕,17700.0
P117-700060000-0107,진심삼계탕,17700.0
P117-700060000-0108,진한 갈비탕,17700.0
P117-700060000-0109,진한 닭개장,17700.0
P117-700060000-0110,진한 닭곰탕,17700.0
P117-700060000-0111,진한 설렁탕,17700.0
P117-700060000-0112,진한 우거지 곱창전골,17700.0
P117-700060000-0113,진한 육개장,17700.0
P117-700060000-0116,진한궁중삼계탕,17700.0
P117-700060000-0117,진한삼계탕,17700.0
P117-700060000-0118,진한소내장탕,17700.0
P117-700060000-0119,진한소머리곰탕,17700.0
P117-700060000-0120,진한우거지갈비탕,17700.0
P117-700060000-0121,참스토리감자탕,17700.0
P117-700060000-0122,참스토리삼계탕,17700.0
P117-700060000-0123,참스토리우거지갈비탕,17700.0
P117-700060000-0089,유귀열의 The 귀한 도가니탕,17700.0
P117-700060000-0090,유기농한우 고기곰탕,17700.0
P117-700060000-0091,이음식 삼계탕,17700.0
P117-700060000-0092,이혜정의 일품 소한마리 우거지탕,17700.0
P117-700060000-0093,이혜정의든든한뼈해장국,17700.0
P117-700060000-0094,이혜정의뜨끈한닭곰탕,17700.0
P117-700060000-0095,이혜정의화끈한닭개장,17700.0
P117-700060000-0096,일미순대국,17700.0
P117-700060000-0097,일미육개장,17700.0
P117-700060000-0098,임성근의 수성심 한우사골도가니탕,17700.0
P117-700060000-0099,정성가득 녹두삼계탕,17700.0
P117-700060000-0101,정정당당 왕갈비탕,17700.0
P117-700060000-0102,조선호텔 삼계탕,17700.0
P117-700060000-0103,주부9단 한우갈비탕,17700.0
P117-700060000-0104,주부9단 한우도가니탕,17700.0
P117-700060000-0105,즉석삼계탕,17700.0
P117-700060000-0073,얼큰우거지갈비탕,17700.0
P117-700060000-0074,영양삼계탕,17700.0
P117-700060000-0075,옛날 갈비탕,17700.0
P117-700060000-0076,옛날 삼계탕,17700.0
P117-700060000-0077,옛날삼계탕,17700.0
P117-700060000-0078,오세득 뼈없는 한우 맑은곰탕,17700.0
P117-700060000-0079,오세득의 도가니 듬뿍 한우 도가니탕,17700.0
P117-700060000-0080,오프라이스 삼원가든 진한갈비탕,17700.0
P117-700060000-0081,옹기네사골곰탕,17700.0
P117-700060000-0082,왕갈비탕,17700.0
P117-700060000-0083,외갓집 대왕갈비탕,17700.0
P117-700060000-0084,외갓집 장항동 진심 순대국,17700.0
P117-700060000-0085,외갓집 장항동 진심 열순대국,17700.0
P117-700060000-0086,외갓집 진심 감자탕,17700.0
P117-700060000-0087,우족탕,17700.0
P117-700060000-0088,원할머니 우리땅 명품 삼계탕,17700.0
P117-700060000-0057,생생 삼계탕,17700.0
P117-700060000-0058,선비찬 뼈다귀감자탕,17700.0
P117-700060000-0059,소고기 장터해장국,17700.0
P117-700060000-0060,소노정 바른사골 한우곰탕,17700.0
P117-700060000-0061,송화유수 고기듬뿍 전통 갈비탕,17700.0
P117-700060000-0062,쉐프9단 목우촌삼계탕,17700.0
P117-700060000-0063,시추안하우스 마라탕,17700.0
P117-700060000-0064,아워홈 뼈없는 갈비탕,17700.0
P117-700060000-0065,아워홈 얼큰 육개장,17700.0
P117-700060000-0066,아워홈 진한 사골곰탕,17700.0
P117-700060000-0067,아이얌 홈쿡 진한 한우 사골곰탕,17700.0
P117-700060000-0068,안심삼계탕,17700.0
P117-700060000-0069,야미감자탕,17700.0
P117-700060000-0070,양촌선지해장국,17700.0
P117-700060000-0071,어린이 한우 사골 곰국,17700.0
P117-700060000-0072,얼큰 순댓국,17700.0
P117-700060000-0040,비비고 누룽지닭다리삼계탕,17700.0
P117-700060000-0041,비비고 닭곰탕,17700.0
P117-700060000-0042,비비고 특설렁탕,17700.0
P117-700060000-0044,비비고삼계탕,17700.0
P117-700060000-0045,빨간 삼계탕,17700.0
P117-700060000-0046,뼈없는 감자탕,17700.0
P117-700060000-0047,사골 도가니탕,17700.0
P117-700060000-0048,삼계탕[주식회사 씨티푸드(제2공장)],17700.0
P117-700060000-0049,삼계탕[(주)교동식품],17700.0
P117-700060000-0050,삼계탕[농업회사법인 주식회사 우리가],17700.0
P117-700060000-0051,삼백한우고기곰탕,17700.0
P117-700060000-0052,삼원가든 갈비곰탕,17700.0
P117-700060000-0053,삼원가든 소고기우거지탕,17700.0
P117-700060000-0054,삼원가든 육개장갈비탕,17700.0
P117-700060000-0055,삼원가든 한우맑은설렁탕,17700.0
P117-700060000-0056,삼청동뚝배기 소머리국밥,17700.0
P117-700060000-0024,대파 설렁탕,17700.0
P117-700060000-0025,더 명작 우리 한우 미역국,17700.0
P117-700060000-0026,더비비고 도가니탕,17700.0
P117-700060000-0027,맘이맘 뼈없는 삼계탕,17700.0
P117-700060000-0028,맘이맘 정성가득 한우 소머리곰탕,17700.0
P117-700060000-0029,맛있닭 닭가슴살 한끼삼계탕,17700.0
P117-700060000-0030,명품설렁탕,17700.0
P117-700060000-0031,명품육개장,17700.0
P117-700060000-0032,모퉁이우 진한 곰탕,17700.0
P117-700060000-0033,반듯한식 산삼배양근 삼계탕,17700.0
P117-700060000-0034,백일섭의 큼직한 소곱창전골,17700.0
P117-700060000-0035,본가집 꼬리곰탕,17700.0
P117-700060000-0036,본가집 도가니탕,17700.0
P117-700060000-0037,본가집 설렁탕,17700.0
P117-700060000-0038,본가집갈비곰탕,17700.0
P117-700060000-0039,부자 뼈 없는 갈비탕,17700.0
P117-700060000-0008,경복궁 한우사골 고기곰탕,17700.0
P117-700060000-0009,경복궁 한우사골곰탕,17700.0
P117-700060000-0010,고기듬뿍 소갈비탕,17700.0
P117-700060000-0011,고려삼계탕,17700.0
P117-700060000-0012,고른 더진한 갈비탕,17700.0
P117-700060000-0013,곰곰 고기곰탕,17700.0
P117-700060000-0014,곰곰 누룽지 백숙,17700.0
P117-700060000-0015,교동 따로식당 선지해장국,17700.0
P117-700060000-0016,宮 고기듬뿍갈비탕,17700.0
P117-700060000-0017,宮 한우사골곰탕,17700.0
P117-700060000-0018,네가지 햄듬뿍 부대찌개,17700.0
P117-700060000-0019,녹두 삼계탕,17700.0
P117-700060000-0020,누룽지반계탕,17700.0
P117-700060000-0021,누룽지백숙,17700.0
P117-700060000-0022,누룽지삼계탕,17700.0
P117-700060000-0023,능이삼계탕,17700.0
P117-700050200-0089,함박스테이크[주식회사 와이앤비푸드],17700.0
P117-700050200-0090,함박스테이크[대상(주) 단양공장],17700.0
P117-700050200-0091,함박스테이크[삼양스퀘어밀 주식회사],17700.0
P117-700050200-0092,행복한맛남 미니돈까스Ⅱ,17700.0
P117-700050300-0001,아워홈 텍사스 바베큐폭립,17700.0
P117-700050300-0002,한양뚝배기 소갈비,17700.0
P117-700050300-0003,한우암소갈비찜,17700.0
P117-700050300-0004,델리아 스페어립,17700.0
P117-700050300-0005,양념시즈닝등갈비구이,17700.0
P117-700060000-0001,1978 외갓집 고기곰탕,17700.0
P117-700060000-0002,1978 외갓집 도가니탕,17700.0
P117-700060000-0003,갈비탕,17700.0
P117-700060000-0004,강강술래 영양갈비탕,17700.0
P117-700060000-0005,경복궁 사골 육개장,17700.0
P117-700060000-0006,경복궁 양곰탕,17700.0
P117-700060000-0007,경복궁 영양 갈비탕,17700.0
P117-700050200-0073,청정원 섭산적,17700.0
P117-700050200-0074,초록마을 한돈 찹쌀탕수육,17700.0
P117-700050200-0075,커스텀잇 한우 떡갈비,17700.0
P117-700050200-0076,콘치즈 블랙페퍼 두툼함박,17700.0
P117-700050200-0077,쿠시마사 돈카츠,17700.0
P117-700050200-0078,쿠시마사 치킨카츠,17700.0
P117-700050200-0079,쿠우쿠우 디스코 쉐이크 치킨,17700.0
P117-700050200-0080,퀴진 인싸이드 스윗허니 치킨봉,17700.0
P117-700050200-0081,크레잇 감자칩바삭카츠,17700.0
P117-700050200-0082,크레잇 경양식돈까스,17700.0
P117-700050200-0083,크레잇 한판치킨까스,17700.0
P117-700050200-0084,통등심돈까스,17700.0
P117-700050200-0085,포크로프,17700.0
P117-700050200-0086,하이포크 동물복지 남해마늘 오븐용 도끼돈까스,17700.0
P117-700050200-0087,한입 닭가슴살 마늘맛,17700.0
P117-700050200-0088,한입 치즈 너비아니,17700.0
P117-700050200-0057,오리지널 큐브 닭가슴살,17700.0
P117-700050200-0058,오븐에 굽는 피카 지파이,17700.0
P117-700050200-0059,오양후라이드닭똥집,17700.0
P117-700050200-0060,옥주부 옥신각신 한돈함박,17700.0
P117-700050200-0061,왕동그랑땡,17700.0
P117-700050200-0062,우리쌀떡 도톰 함박스테이크,17700.0
P117-700050200-0063,육즙가득 스웨디시미트볼,17700.0
P117-700050200-0064,점보 불 용가리 치킨,17700.0
P117-700050200-0065,점보 용가리 치킨,17700.0
P117-700050200-0066,직화 머쉬룸 떡갈비,17700.0
P117-700050200-0067,짜지않은 갈릭미트볼,17700.0
P117-700050200-0068,짜지않은 떡갈비,17700.0
P117-700050200-0069,참떡갈비,17700.0
P117-700050200-0070,청양고추동그랑땡,17700.0
P117-700050200-0071,청정원 떡갈비,17700.0
P117-700050200-0072,청정원 미트볼,17700.0
P117-700050200-0041,소담통등심돈까스,17700.0
P117-700050200-0042,쇠고기함박,17700.0
P117-700050200-0043,쉐프원 동그랑땡,17700.0
P117-700050200-0044,쉐프원 떡갈비,17700.0
P117-700050200-0045,쉐프원 미트볼,17700.0
P117-700050200-0046,스틱돈까스(늘찬애),17700.0
P117-700050200-0047,씨랩 곤약 백숙맛 닭가슴살 스테이크[아침주식회사 2공장],17700.0
P117-700050200-0048,씨랩 곤약 백숙맛 닭가슴살 스테이크[아침 주식회사],17700.0
P117-700050200-0049,씨랩 깻잎 야채맛 닭가슴살 스테이크[아침 주식회사],17700.0
P117-700050200-0050,씨랩 깻잎 야채맛 닭가슴살 스테이크[아침주식회사 2공장],17700.0
P117-700050200-0051,씨랩 깻잎야채맛 닭가슴살 스테이크,17700.0
P117-700050200-0052,야채가득동그랑땡,17700.0
P117-700050200-0053,양반 수라 너비아니,17700.0
P117-700050200-0054,염소 탕수육,17700.0
P117-700050200-0055,옛날 닭강정 갈비양념맛,17700.0
P117-700050200-0056,옛날 닭강정 매콤달콤한맛,17700.0
P117-700050200-0025,루솔 튼튼 한우 미니함박,17700.0
P117-700050200-0026,먹누리동그랑땡,17700.0
P117-700050200-0027,명품한우떡갈비,17700.0
P117-700050200-0028,미니 너비아니,17700.0
P117-700050200-0029,바르게 키운 쫀득 블랙페퍼 함박,17700.0
P117-700050200-0030,바삭한 찹쌀 탕수육,17700.0
P117-700050200-0031,백두대간너비아니꼬치 치즈맛 100,17700.0
P117-700050200-0032,부드러운 궁중식너비아니,17700.0
P117-700050200-0033,불고기 함박스테이크,17700.0
P117-700050200-0034,빽쿡 수제등심돈까스,17700.0
P117-700050200-0035,산들사이 돈까스,17700.0
P117-700050200-0036,삼양스쿨 알밤콕과일떡갈비,17700.0
P117-700050200-0037,삼양전통떡갈비,17700.0
P117-700050200-0038,성원 언양식그릴불고기,17700.0
P117-700050200-0039,성원실속탕수육,17700.0
P117-700050200-0040,소담돈비돈까스,17700.0
P117-700050200-0009,굿프랜즈 팝콘치킨,17700.0
P117-700050200-0010,궁중떡갈비,17700.0
P117-700050200-0011,김밥돈까스(K),17700.0
P117-700050200-0012,꼬기다 닭가슴살 스테이크 갈비맛,17700.0
P117-700050200-0013,꼬기다 닭가슴살 스테이크 바질어니언맛,17700.0
P117-700050200-0014,꼬기다 닭가슴살 스테이크 제육볶음맛,17700.0
P117-700050200-0015,넛츠비어꿔바로우,17700.0
P117-700050200-0016,단짠단짠 너비아니,17700.0
P117-700050200-0017,닭껍질 튀김,17700.0
P117-700050200-0018,더 커진 야채고기완자,17700.0
P117-700050200-0019,동원YES 직화구이 언양식불고기,17700.0
P117-700050200-0020,두번 튀긴 통등심 스틱 돈까스,17700.0
P117-700050200-0021,등심명가돈까스,17700.0
P117-700050200-0022,떡갈비,17700.0
P117-700050200-0023,랠리 오븐 한입 닭가슴살 블랙페퍼,17700.0
P117-700050200-0024,랠리 오븐 한입 닭가슴살 양꼬치맛,17700.0
P117-501050300-0004,유어스)바베큐폭립-매콤한맛-,17501.0
P117-501050300-0005,유어스)바베큐폭립-오리지널 바베큐맛-,17501.0
P117-700030000-0001,육공육통삼겹바베큐갈릭&바질,17700.0
P117-700030000-0002,육공육통삼겹바베큐페퍼,17700.0
P117-700030000-0003,진안고원의 홍삼품은 훈제삼겹바베큐,17700.0
P117-700040000-0001,고독한 간식 닭가슴살 칩 스파이시,17700.0
P117-700040000-0002,고독한 간식 닭가슴살 칩 오리지널,17700.0
P117-700050100-0001,야땡마라삼겹살&소시지볶음,17700.0
P117-700050200-0001,The 그릴드 닭가슴살 스테이크 청양고추,17700.0
P117-700050200-0002,The그릴드 닭가슴살 스테이크 오리지널,17700.0
P117-700050200-0003,[KF365] 생 등심 치즈돈까스 4입 400g,17700.0
P117-700050200-0004,갈릭미트볼(중탕용),17700.0
P117-700050200-0005,갈릭함박스테이크,17700.0
P117-700050200-0006,갈비맛 치킨스테이크,17700.0
P117-700050200-0007,곰표치킨너겟,17700.0
P117-700050200-0008,국내산 닭다리살로 만든 석쇠 닭갈비,17700.0
P117-501050100-1732,핵이득 한우곱창,17501.0
P117-501050100-1733,허그닭 춘천닭갈비 고추장맛(냉장),17501.0
P117-501050100-1734,허브오리로스,17501.0
P117-501050100-1735,허브페퍼시즈닝램숄더랙,17501.0
P117-501050100-1736,호랑이칡냉면 숯불직화 불고기,17501.0
P117-501050100-1737,홈클로돼지LA갈비,17501.0
P117-501050100-1738,홈클로부드러운부채살구이,17501.0
P117-501050100-1739,홈클로안창토시더블팩,17501.0
P117-501050100-1740,화식한우 양념 소불고기2,17501.0
P117-501050100-1741,흑닭 그릴드 닭다리살 블랙알리오맛,17501.0
P117-501050100-1742,흑닭 그릴드 닭다리살 오리지널맛,17501.0
P117-501050100-1743,흑닭 그릴드 닭다리살 청양마요맛,17501.0
P117-501050100-1744,흑마늘 숙성 돼지 왕 양념구이,17501.0
P117-501050300-0001,꼼떼 오리지널 바베큐 폭립,17501.0
P117-501050300-0002,숯불돼지갈비,17501.0
P117-501050300-0003,숯불매운갈비,17501.0
P117-501050100-1716,한우대창,17501.0
P117-501050100-1717,한우등심,17501.0
P117-501050100-1718,한우등심만불고기,17501.0
P117-501050100-1719,한우등심주물럭,17501.0
P117-501050100-1720,한우부채살,17501.0
P117-501050100-1721,한우소보로장 (냉동),17501.0
P117-501050100-1722,한우안창살,17501.0
P117-501050100-1723,한우양,17501.0
P117-501050100-1724,한우양지양념불고기,17501.0
P117-501050100-1725,한우인삼찜갈비,17501.0
P117-501050100-1726,한우채끝,17501.0
P117-501050100-1727,한우치마살,17501.0
P117-501050100-1728,한입 치킨커리,17501.0
P117-501050100-1729,한입 크기로 먹기 편한 그릴드 스리라차 닭가슴살도 역시 배민이지,17501.0
P117-501050100-1730,핫크리스피 염지치킨,17501.0
P117-501050100-1731,해처럼 언양식 석쇠 한우불고기,17501.0
P117-501050100-1700,한림육가 소양념갈비찜,17501.0
P117-501050100-1701,한번구운 돼지막창,17501.0
P117-501050100-1702,한번구운 소막창,17501.0
P117-501050100-1703,한번도 얼리지 않은 돈육으로 만든 돼지구이,17501.0
P117-501050100-1704,한번도 얼리지 않은 돈육으로 만든 돼지목심구이,17501.0
P117-501050100-1705,한우 덮밥고기,17501.0
P117-501050100-1706,한우 막창,17501.0
P117-501050100-1707,한우 소보로장,17501.0
P117-501050100-1708,한우 양,17501.0
P117-501050100-1709,한우 양념곱창,17501.0
P117-501050100-1710,한우 양념막창,17501.0
P117-501050100-1711,한우 양념불고기,17501.0
P117-501050100-1712,한우 양념염통,17501.0
P117-501050100-1713,한우 즉석양념 갈비살,17501.0
P117-501050100-1714,한우 즉석양념 구이,17501.0
P117-501050100-1715,한우 즉석양념 등심,17501.0
P117-501050100-1668,포천장인언양식소등심불고기,17501.0
P117-501050100-1669,푸드담 이정희족발,17501.0
P117-501050100-1670,프레시오늘  간장닭갈비용 닭다리살,17501.0
P117-501050100-1671,프레시오늘  근위,17501.0
P117-501050100-1672,프레시오늘 신선냉장 국내산 통마늘 양파를 갈아 만든 모모치킨 수제 닭다리순살 구이,17501.0
P117-501050100-1673,프레시오늘 신선냉장 국내산통마늘양파를 갈아 만든 모모치킨 수제 춘천닭갈비용 닭다리살,17501.0
P117-501050100-1674,프롬캐나다메이플양념LA갈비,17501.0
P117-501050100-1675,프롬캐나다메이플양념부채살바로구이,17501.0
P117-501050100-1676,프롬캐나다메이플양념소불고기,17501.0
P117-501050100-1677,프롬캐나다메이플양념한입소갈비살,17501.0
P117-501050100-1678,프리미엄소곱창,17501.0
P117-501050100-1679,픽스 염지육,17501.0
P117-501050100-1680,하림 꼬들한 매콤 닭목살,17501.0
P117-501050100-1681,하림 매콤 닭갈비,17501.0
P117-501050100-1682,하림 한마리 삼계육,17501.0
P117-501050100-1683,하림 화끈한 국물뼈닭발,17501.0
P117-501050100-1604,청계산오리불고기,17501.0
P117-501050100-1605,청담 명가닭갈비,17501.0
P117-501050100-1606,청담 명가직화제육볶음,17501.0
P117-501050100-1607,청오대 양념갈비찜,17501.0
P117-501050100-1608,청정 오미자 양념 닭갈비,17501.0
P117-501050100-1609,청정돼지 벌집껍데기,17501.0
P117-501050100-1610,최가네 한돈양념갈비,17501.0
P117-501050100-1611,추억의 옛날통닭반마리,17501.0
P117-501050100-1612,춘천닭갈비,17501.0
P117-501050100-1613,춘천식 닭갈비 매운맛,17501.0
P117-501050100-1614,춘천식 닭갈비 순한맛,17501.0
P117-501050100-1615,춘천식 순살닭갈비,17501.0
P117-501050100-1616,춘천식 양념 닭갈비,17501.0
P117-501050100-1617,춘천식닭갈비,17501.0
P117-501050100-1618,춘천식매콤닭갈비,17501.0
P117-501050100-1619,치밥하기 좋은 순살양념구이,17501.0
P117-501050100-1540,의성마늘 약선숯불닭 간장순한맛,17501.0
P117-501050100-1541,의성마늘 약선숯불닭 매운간장맛,17501.0
P117-501050100-1542,의성마늘 약선숯불닭 매운양념맛,17501.0
P117-501050100-1543,의성마늘 약선숯불닭목살,17501.0
P117-501050100-1544,이동한입LA갈비,17501.0
P117-501050100-1545,이재모 양념불고기,17501.0
P117-501050100-1546,이종임 양념토시살,17501.0
P117-501050100-1547,이차돌 안창살 구이,17501.0
P117-501050100-1548,이차돌 토시살 구이,17501.0
P117-501050100-1549,인계동 두툼껍데기,17501.0
P117-501050100-1550,인도식 탄두리 치킨,17501.0
P117-501050100-1551,일미간장제육,17501.0
P117-501050100-1552,일미고추장제육,17501.0
P117-501050100-1553,자연가득 단짠 닭다리살 구이,17501.0
P117-501050100-1554,전기구이 한마리통닭,17501.0
P117-501050100-1555,전윤호 수제양념왕구이용,17501.0
P117-501050100-1508,오븐에 구운 닭갈비,17501.0
P117-501050100-1509,오쉐프 오븐쿡치킨까스,17501.0
P117-501050100-1510,오향풍미 무연골 동파육,17501.0
P117-501050100-1511,온도감 직화무뼈불닭발,17501.0
P117-501050100-1512,올바른 한우고기수육 사태,17501.0
P117-501050100-1513,올바른 한우고기수육 양지,17501.0
P117-501050100-1514,와룡 만능 곱창,17501.0
P117-501050100-1515,요리네 직화구이 국물닭발(통발),17501.0
P117-501050100-1516,요리네 직화구이 닭 무릎연골,17501.0
P117-501050100-1517,요리네 직화구이 닭목살,17501.0
P117-501050100-1518,요리하다 후라이드 바사삭치킨,17501.0
P117-501050100-1519,요리樂두툼칼집구이,17501.0
P117-501050100-1520,요리樂양념소불고기,17501.0
P117-501050100-1521,요리樂양념제육볶음,17501.0
P117-501050100-1522,요리樂언양식소불고기,17501.0
P117-501050100-1523,용감한형제 한우등심,17501.0
P117-501050100-1476,양주목장 수제한돈포갈비,17501.0
P117-501050100-1477,어깨살 닭갈비,17501.0
P117-501050100-1478,언양식 한우 바싹 불고기,17501.0
P117-501050100-1479,언양식산적구이,17501.0
P117-501050100-1480,얼리지 않아 더 신선한 냉장 고추장 불고기,17501.0
P117-501050100-1481,얼리지 않아 더 신선한 냉장 돼지불고기,17501.0
P117-501050100-1482,엄마손돼지불백,17501.0
P117-501050100-1483,연탄 닭불고기 (간장맛),17501.0
P117-501050100-1484,연탄 닭불고기 (매운맛)[(주)마니커 천안지점],17501.0
P117-501050100-1485,연탄 닭불고기 (매운맛)[(주)마니커 동두천지점],17501.0
P117-501050100-1486,연탄 닭불고기(간장맛),17501.0
P117-501050100-1487,연탄구이맛 간장불고기(냉동_B2B),17501.0
P117-501050100-1488,연탄구이맛 고추장불고기(냉동_B2B),17501.0
P117-501050100-1489,연탄직화불고기,17501.0
P117-501050100-1490,염지 북채,17501.0
P117-501050100-1491,염지 육계 가슴살,17501.0
P117-501050100-1300,반올림 () 양념 갈비,17501.0
P117-501050100-1301,발품식탁 돼지불백,17501.0
P117-501050100-1302,발품식탁 제육볶음,17501.0
P117-501050100-1303,백십일 한우 파불고기,17501.0
P117-501050100-1304,백운몽춘천닭갈비,17501.0
P117-501050100-1305,백운몽춘천닭갈비(달콤간장맛),17501.0
P117-501050100-1306,버터 소갈비구이,17501.0
P117-501050100-1307,버터 양념 갈비살구이,17501.0
P117-501050100-1308,버터구이꽃대창,17501.0
P117-501050100-1309,버터구이소대창,17501.0
P117-501050100-1310,버팔로 봉,17501.0
P117-501050100-1311,버팔로 봉 갈비맛 플러스,17501.0
P117-501050100-1312,버팔로 윙,17501.0
P117-501050100-1313,버팔로 윙 갈비맛 플러스,17501.0
P117-501050100-1314,버팔로 치킨 봉,17501.0
P117-501050100-1315,버팔로 치킨 윙,17501.0
P117-501050100-1284,미가양념곱창,17501.0
P117-501050100-1285,미가우육수육,17501.0
P117-501050100-1286,미풍 한돈 간장 불고기,17501.0
P117-501050100-1287,미풍 한돈 고추장 불고기,17501.0
P117-501050100-1288,바먹 불곱창,17501.0
P117-501050100-1289,바베큐시즈닝램숄더랙,17501.0
P117-501050100-1290,바사삭고추 반마리치킨,17501.0
P117-501050100-1291,바삭 후라이드 윙스,17501.0
P117-501050100-1292,바오닭정육,17501.0
P117-501050100-1293,바음 근위[(주)민트프레시],17501.0
P117-501050100-1294,바음 근위[(주)민트프레시],17501.0
P117-501050100-1295,바음 북채,17501.0
P117-501050100-1296,바음 사이정육,17501.0
P117-501050100-1297,바음 옛날통닭,17501.0
P117-501050100-1298,바음 통날개,17501.0
P117-501050100-1299,박군의 한우1++ 소불고기,17501.0
P117-501050100-1268,매콤 무뼈 닭발구이[(주)마니커 천안지점],17501.0
P117-501050100-1269,매콤 무뼈 닭발구이[(주)마니커 동두천지점],17501.0
P117-501050100-1270,매콤 소스 봉[(주)하림 정읍공장],17501.0
P117-501050100-1271,매콤 소스 봉[(주)하림],17501.0
P117-501050100-1272,매콤닭봉조림,17501.0
P117-501050100-1273,매콤돼지찌개,17501.0
P117-501050100-1274,매콤로제LA갈비,17501.0
P117-501050100-1275,매콤로제소불고기,17501.0
P117-501050100-1276,매콤한 김치삼겹볶음,17501.0
P117-501050100-1277,머리슬라이스,17501.0
P117-501050100-1278,명품한우너비아니,17501.0
P117-501050100-1279,명품한우언양식불고기,17501.0
P117-501050100-1280,목살 수비드,17501.0
P117-501050100-1281,목살닭갈비,17501.0
P117-501050100-1282,목우촌 오븐구이 반마리 치킨,17501.0
P117-501050100-1283,몽실종가 한돈 국밥고기,17501.0
P117-501050100-1236,라이옥 후띠우 등심 수육,17501.0
P117-501050100-1237,랑쿡 닭다리살 큐브 소금구이맛,17501.0
P117-501050100-1238,랭킹닭컴 정진 닭가슴살 IQF & 그릴드 야채,17501.0
P117-501050100-1239,레이먼킴 양념뼈구이(갈비맛),17501.0
P117-501050100-1240,레이먼킴 양념뼈구이(매콤숯불양념),17501.0
P117-501050100-1241,렌지쿠캣 석쇠불고기,17501.0
P117-501050100-1242,로스트럽램숄더랙,17501.0
P117-501050100-1243,로제 떡곱창,17501.0
P117-501050100-1244,롱타임 순살정육,17501.0
P117-501050100-1245,리얼 냉장 간장불고기,17501.0
P117-501050100-1246,리얼 냉장 고추장불고기,17501.0
P117-501050100-1247,리치 시즈닝 등심스테이크[주식회사 건국푸드],17501.0
P117-501050100-1248,리치 시즈닝 등심스테이크[주식회사 건국푸드 곤지암공장],17501.0
P117-501050100-1249,마늘소대창,17501.0
P117-501050100-1250,마늘소막창,17501.0
P117-501050100-1251,마라로제 닭갈비,17501.0
P117-501050100-1220,돼지 귀,17501.0
P117-501050100-1221,돼지간장불고기,17501.0
P117-501050100-1222,돼지갈비,17501.0
P117-501050100-1223,돼지고추장불고기[마스터아이디],17501.0
P117-501050100-1224,돼지고추장불고기[주식회사 주원푸드],17501.0
P117-501050100-1225,돼지목살불고기,17501.0
P117-501050100-1226,돼지볼살 슬라이스,17501.0
P117-501050100-1227,돼지볼살(냉장),17501.0
P117-501050100-1228,돼지불고기[주식회사 주원푸드],17501.0
P117-501050100-1229,돼지불고기[(주)호연식품],17501.0
P117-501050100-1230,든든한 한상차림 프리미엄 돼지양념구이,17501.0
P117-501050100-1231,등갈비,17501.0
P117-501050100-1232,등갈비구이,17501.0
P117-501050100-1233,또순이 곱창슬라이스,17501.0
P117-501050100-1234,또순이 머릿고기슬라이스,17501.0
P117-501050100-1235,뚝불고기,17501.0
P117-800060000-0016,온계육수,17800.0
P117-501050100-1204,데리야끼 닭갈비,17501.0
P117-501050100-1205,데리야끼 닭꼬치,17501.0
P117-501050100-1206,데리야키 소스 봉[(주)하림 정읍공장],17501.0
P117-501050100-1207,데리야키 소스 봉[(주)하림],17501.0
P117-501050100-1208,델리아 통삼겹,17501.0
P117-501050100-1209,"돈부산물슬라이스(머리,곱창,오소리)",17501.0
P117-501050100-1210,돈왕구이,17501.0
P117-501050100-1211,돈포갈비,17501.0
P117-501050100-1212,동물복지 데리야키닭갈비[(주)하림],17501.0
P117-501050100-1213,동물복지 데리야키닭갈비[(주)하림 정읍공장],17501.0
P117-501050100-1214,동물복지 치즈품은닭갈비,17501.0
P117-501050100-1215,동물복지 큐브 닭가슴살 갈릭맛,17501.0
P117-501050100-1216,동물복지 큐브 닭가슴살 매콤한맛,17501.0
P117-501050100-1217,동물복지 큐브 닭가슴살 오리지널,17501.0
P117-501050100-1218,동물복지 큐브 닭가슴살 치즈맛,17501.0
P117-501050100-1219,동원 심야식당 훈제막창,17501.0
P117-501050100-1156,굿미트찹 매콤한마라돼지불고기,17501.0
P117-501050100-1157,굿미트찹 블랙앵거스 한입LA갈비,17501.0
P117-501050100-1158,굿미트찹 한돈간장돼지불고기,17501.0
P117-501050100-1159,그릴드 직화 한입 닭가슴살 갈비맛,17501.0
P117-501050100-1160,그릴드 직화 한입 닭가슴살 바베큐맛,17501.0
P117-501050100-1161,그릴드 직화 한입 닭가슴살 제육볶음맛,17501.0
